date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:44:26	4715/4715	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b05809b-126b%22	https://colorlib.com//polygon/admindek/files/assets/js/jquery.quicksearch.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/js/jquery.quicksearch.js	(from https://colorlib.com//polygon/admindek/default/form-select.html)
09:44:26	8336/8336	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058335-2090%22	https://colorlib.com//polygon/admindek/files/assets/pages/advance-elements/select2-custom.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/advance-elements/select2-custom.js	(from https://colorlib.com//polygon/admindek/default/form-select.html)
09:44:27	5641/5641	---MCZ	200	added ('OK')	text/css	etag:W/%225b058193-1609%22	https://colorlib.com//polygon/admindek/files/bower_components/jquery.steps/css/jquery.steps.css	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/jquery.steps/css/jquery.steps.css	(from https://colorlib.com//polygon/admindek/default/form-masking.html)
09:44:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:03%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/form-masking.html)
09:44:27	115058/115058	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b05832b-1c172%22	https://colorlib.com//polygon/admindek/files/assets/pages/form-masking/inputmask.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/form-masking/inputmask.js	(from https://colorlib.com//polygon/admindek/default/form-masking.html)
09:44:27	2912/2912	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b05832c-b60%22	https://colorlib.com//polygon/admindek/files/assets/pages/form-masking/jquery.inputmask.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/form-masking/jquery.inputmask.js	(from https://colorlib.com//polygon/admindek/default/form-masking.html)
09:44:27	70977/70977	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b05832b-11541%22	https://colorlib.com//polygon/admindek/files/assets/pages/form-masking/autoNumeric.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/form-masking/autoNumeric.js	(from https://colorlib.com//polygon/admindek/default/form-masking.html)
09:44:28	958/958	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b05832b-3be%22	https://colorlib.com//polygon/admindek/files/assets/pages/form-masking/form-mask.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/form-masking/form-mask.js	(from https://colorlib.com//polygon/admindek/default/form-masking.html)
09:44:28	3121/3121	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058189-c31%22	https://colorlib.com//polygon/admindek/files/bower_components/jquery.cookie/js/jquery.cookie.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/jquery.cookie/js/jquery.cookie.js	(from https://colorlib.com//polygon/admindek/default/form-wizard.html)
09:44:28	53338/53338	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058192-d05a%22	https://colorlib.com//polygon/admindek/files/bower_components/jquery.steps/js/jquery.steps.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/jquery.steps/js/jquery.steps.js	(from https://colorlib.com//polygon/admindek/default/form-wizard.html)
09:44:28	47689/47689	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b05822f-ba49%22	https://colorlib.com//polygon/admindek/files/bower_components/jquery-validation/js/jquery.validate.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/jquery-validation/js/jquery.validate.js	(from https://colorlib.com//polygon/admindek/default/form-wizard.html)
09:44:29	3297/3297	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b0582e3-ce1%22	https://colorlib.com//polygon/admindek/files/assets/pages/forms-wizard-validation/form-wizard.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/forms-wizard-validation/form-wizard.js	(from https://colorlib.com//polygon/admindek/default/form-wizard.html)
09:44:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:05%20GMT	https://colorlib.com//polygon/admindek/default/preloader.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/preloader.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:05%20GMT	https://colorlib.com//polygon/admindek/default/bs-grid.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/bs-grid.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:06%20GMT	https://colorlib.com//polygon/admindek/default/light-box.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/light-box.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:06%20GMT	https://colorlib.com//polygon/admindek/default/notify.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/notify.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:06%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:06%20GMT	https://colorlib.com//polygon/admindek/default/icon-ion.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/icon-ion.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:06%20GMT	https://colorlib.com//polygon/admindek/default/icon-material-design.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/icon-material-design.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:07%20GMT	https://colorlib.com//polygon/admindek/default/icon-icofonts.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/icon-icofonts.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:07%20GMT	https://colorlib.com//polygon/admindek/default/icon-weather.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/icon-weather.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:07%20GMT	https://colorlib.com//polygon/admindek/default/icon-typicons.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/icon-typicons.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:07%20GMT	https://colorlib.com//polygon/admindek/default/icon-flags.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/icon-flags.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:08%20GMT	https://colorlib.com//polygon/admindek/default/timeline.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/timeline.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:08%20GMT	https://colorlib.com//polygon/admindek/default/timeline-social.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/timeline-social.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:08%20GMT	https://colorlib.com//polygon/admindek/default/user-profile.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/user-profile.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:08%20GMT	https://colorlib.com//polygon/admindek/default/user-card.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/user-card.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:08%20GMT	https://colorlib.com//polygon/admindek/default/product.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/product.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:09%20GMT	https://colorlib.com//polygon/admindek/default/product-list.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/product-list.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:09%20GMT	https://colorlib.com//polygon/admindek/default/product-edit.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/product-edit.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:09%20GMT	https://colorlib.com//polygon/admindek/default/product-detail.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/product-detail.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:09%20GMT	https://colorlib.com//polygon/admindek/default/product-cart.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/product-cart.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:10%20GMT	https://colorlib.com//polygon/admindek/default/product-payment.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/product-payment.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:10%20GMT	https://colorlib.com//polygon/admindek/default/fb-wall.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/fb-wall.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:10%20GMT	https://colorlib.com//polygon/admindek/default/message.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/message.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:10%20GMT	https://colorlib.com//polygon/admindek/default/gallery-grid.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/gallery-grid.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:10%20GMT	https://colorlib.com//polygon/admindek/default/gallery-masonry.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/gallery-masonry.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:11%20GMT	https://colorlib.com//polygon/admindek/default/gallery-advance.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/gallery-advance.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:11%20GMT	https://colorlib.com//polygon/admindek/default/search-result.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/search-result.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:11%20GMT	https://colorlib.com//polygon/admindek/default/search-result2.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/search-result2.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:11%20GMT	https://colorlib.com//polygon/admindek/default/ace-editor.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/ace-editor.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:11%20GMT	https://colorlib.com//polygon/admindek/default/long-press-editor.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/long-press-editor.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:12%20GMT	https://colorlib.com//polygon/admindek/default/invoice.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/invoice.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:12%20GMT	https://colorlib.com//polygon/admindek/default/invoice-summary.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/invoice-summary.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:12%20GMT	https://colorlib.com//polygon/admindek/default/invoice-list.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/invoice-list.html	(from https://colorlib.com//polygon/admindek/default/bs-basic-table.html)
09:44:36	4789/4789	---MCZ	200	added ('OK')	text/css	etag:W/%225b05823f-12b5%22	https://colorlib.com//polygon/admindek/files/bower_components/datatables.net-bs4/css/dataTables.bootstrap4.min.css	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:37	9341/9341	---MCZ	200	added ('OK')	text/css	etag:W/%225b058506-247d%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/css/buttons.dataTables.min.css	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/css/buttons.dataTables.min.css	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:37	3970/3970	---MCZ	200	added ('OK')	text/css	etag:W/%225b0581c0-f82%22	https://colorlib.com//polygon/admindek/files/bower_components/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:37	83059/83059	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058232-14473%22	https://colorlib.com//polygon/admindek/files/bower_components/datatables.net/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/datatables.net/js/jquery.dataTables.min.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:37	16036/16036	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058223-3ea4%22	https://colorlib.com//polygon/admindek/files/bower_components/datatables.net-buttons/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:38	76985/76985	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058507-12cb9%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/js/jszip.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/js/jszip.min.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:38	419939/419939	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058508-66863%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/js/pdfmake.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/js/pdfmake.min.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:38	1832/1832	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058223-728%22	https://colorlib.com//polygon/admindek/files/bower_components/datatables.net-buttons/js/buttons.print.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/datatables.net-buttons/js/buttons.print.min.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:39	567638/567638	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058508-8a956%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/js/vfs_fonts.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/js/vfs_fonts.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:39	2115/2115	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b05823f-843%22	https://colorlib.com//polygon/admindek/files/bower_components/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:39	23130/23130	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058224-5a5a%22	https://colorlib.com//polygon/admindek/files/bower_components/datatables.net-buttons/js/buttons.html5.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/datatables.net-buttons/js/buttons.html5.min.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:39	12713/12713	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b0580fc-31a9%22	https://colorlib.com//polygon/admindek/files/bower_components/datatables.net-responsive/js/dataTables.responsive.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:40	1245/1245	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b0581c0-4dd%22	https://colorlib.com//polygon/admindek/files/bower_components/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/bower_components/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:40	23289/23289	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058506-5af9%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/js/data-table-custom.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/js/data-table-custom.js	(from https://colorlib.com//polygon/admindek/default/dt-basic.html)
09:44:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:16%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/dt-advance.html)
09:44:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:17%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/dt-styling.html)
09:44:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:17%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/dt-api.html)
09:44:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:18%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/dt-ajax.html)
09:44:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:18%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/dt-server-side.html)
09:44:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:18%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/dt-plugin.html)
09:44:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:19%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/dt-data-sources.html)
09:44:43	1871/1871	---MCZ	200	added ('OK')	text/css	etag:W/%225b058c18-74f%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/autofill/css/autoFill.dataTables.min.css	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/autofill/css/autoFill.dataTables.min.css	(from https://colorlib.com//polygon/admindek/default/dt-ext-autofill.html)
09:44:44	3869/3869	---MCZ	200	added ('OK')	text/css	etag:W/%225b058c18-f1d%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/autofill/css/select.dataTables.min.css	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/autofill/css/select.dataTables.min.css	(from https://colorlib.com//polygon/admindek/default/dt-ext-autofill.html)
09:44:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:20%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/dt-ext-autofill.html)
09:44:45	9829/9829	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058c1b-2665%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/autofill/js/dataTables.autoFill.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/autofill/js/dataTables.autoFill.min.js	(from https://colorlib.com//polygon/admindek/default/dt-ext-autofill.html)
09:44:45	11365/11365	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058c1b-2c65%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/autofill/js/dataTables.select.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/autofill/js/dataTables.select.min.js	(from https://colorlib.com//polygon/admindek/default/dt-ext-autofill.html)
09:44:45	1089/1089	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058c1b-441%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/autofill/js/extensions-custom.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/autofill/js/extensions-custom.js	(from https://colorlib.com//polygon/admindek/default/dt-ext-autofill.html)
09:44:46	8081/8081	---MCZ	200	added ('OK')	text/css	etag:W/%225b058c06-1f91%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/buttons/css/buttons.dataTables.min.css	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/buttons/css/buttons.dataTables.min.css	(from https://colorlib.com//polygon/admindek/default/dt-ext-basic-buttons.html)
09:44:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Mar%202019%2004:14:22%20GMT	https://colorlib.com//polygon/admindek/default/x-editable.html	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/default/x-editable.html	(from https://colorlib.com//polygon/admindek/default/dt-ext-basic-buttons.html)
09:44:46	16071/16071	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058c07-3ec7%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/buttons/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/buttons/js/dataTables.buttons.min.js	(from https://colorlib.com//polygon/admindek/default/dt-ext-basic-buttons.html)
09:44:46	25215/25215	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058c08-627f%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/buttons/js/buttons.flash.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/buttons/js/buttons.flash.min.js	(from https://colorlib.com//polygon/admindek/default/dt-ext-basic-buttons.html)
09:44:48	76998/76998	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058c06-12cc6%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/buttons/js/jszip.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/buttons/js/jszip.min.js	(from https://colorlib.com//polygon/admindek/default/dt-ext-basic-buttons.html)
09:44:49	2581/2581	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b058c07-a15%22	https://colorlib.com//polygon/admindek/files/assets/pages/data-table/extensions/buttons/js/buttons.colVis.min.js	C:/My%20Web%20Sites/umesh/colorlib.com/polygon/admindek/files/assets/pages/data-table/extensions/buttons/js/buttons.colVis.min.js	(from https://colorlib.com//polygon/admindek/default/dt-ext-basic-buttons.html)
